image1,image2,label
Face_Dataset/127/10.jpg,Face_Dataset/127/5.jpg,1
Face_Dataset/938/1.jpg,Face_Dataset/1465/1.jpg,0
Face_Dataset/1262/0.jpg,Face_Dataset/126/2.jpg,0
Face_Dataset/1280/15.jpg,Face_Dataset/1280/2.jpg,1
Face_Dataset/1315/0.jpg,Face_Dataset/1315/1.jpg,1
Face_Dataset/1197/0.jpg,Face_Dataset/1197/1.jpg,1
Face_Dataset/1313/1.jpg,Face_Dataset/1185/1.jpg,0
Face_Dataset/1152/14.jpg,Face_Dataset/1152/7.jpg,1
Face_Dataset/1246/0.jpg,Face_Dataset/1246/4.jpg,1
Face_Dataset/629/18.jpg,Face_Dataset/82/1.jpg,0
Face_Dataset/743/1.jpg,Face_Dataset/1576/4.jpg,0
Face_Dataset/1467/37.jpg,Face_Dataset/446/0.jpg,0
Face_Dataset/110/22.jpg,Face_Dataset/110/36.jpg,1
Face_Dataset/1288/6.jpg,Face_Dataset/1288/8.jpg,1
Face_Dataset/235/0.jpg,Face_Dataset/1473/0.jpg,0
Face_Dataset/110/35.jpg,Face_Dataset/110/40.jpg,1
Face_Dataset/1623/3.jpg,Face_Dataset/323/1.jpg,0
Face_Dataset/85/0.jpg,Face_Dataset/324/0.jpg,0
Face_Dataset/110/2.jpg,Face_Dataset/110/28.jpg,1
Face_Dataset/146/0.jpg,Face_Dataset/1237/1.jpg,0
Face_Dataset/1152/10.jpg,Face_Dataset/1152/4.jpg,1
Face_Dataset/426/1.jpg,Face_Dataset/51/0.jpg,0
Face_Dataset/110/42.jpg,Face_Dataset/110/6.jpg,1
Face_Dataset/127/1.jpg,Face_Dataset/127/22.jpg,1
Face_Dataset/1346/6.jpg,Face_Dataset/252/1.jpg,0
Face_Dataset/1246/0.jpg,Face_Dataset/1246/6.jpg,1
Face_Dataset/147/0.jpg,Face_Dataset/619/0.jpg,0
Face_Dataset/1288/0.jpg,Face_Dataset/1288/5.jpg,1
Face_Dataset/829/1.jpg,Face_Dataset/196/0.jpg,0
Face_Dataset/1231/3.jpg,Face_Dataset/242/0.jpg,0
Face_Dataset/1176/12.jpg,Face_Dataset/1176/3.jpg,1
Face_Dataset/565/1.jpg,Face_Dataset/288/0.jpg,0
Face_Dataset/1043/2.jpg,Face_Dataset/1043/7.jpg,1
Face_Dataset/1480/0.jpg,Face_Dataset/722/1.jpg,0
Face_Dataset/702/1.jpg,Face_Dataset/1447/3.jpg,0
Face_Dataset/1176/13.jpg,Face_Dataset/1176/14.jpg,1
Face_Dataset/1400/0.jpg,Face_Dataset/206/1.jpg,0
Face_Dataset/110/41.jpg,Face_Dataset/110/9.jpg,1
Face_Dataset/1088/13.jpg,Face_Dataset/1088/6.jpg,1
Face_Dataset/889/1.jpg,Face_Dataset/361/3.jpg,0
Face_Dataset/1145/0.jpg,Face_Dataset/1393/4.jpg,0
Face_Dataset/1062/1.jpg,Face_Dataset/706/1.jpg,0
Face_Dataset/100/0.jpg,Face_Dataset/100/1.jpg,1
Face_Dataset/1528/0.jpg,Face_Dataset/351/0.jpg,0
Face_Dataset/102/0.jpg,Face_Dataset/102/1.jpg,1
Face_Dataset/306/6.jpg,Face_Dataset/1060/0.jpg,0
Face_Dataset/101/0.jpg,Face_Dataset/1374/0.jpg,0
Face_Dataset/775/1.jpg,Face_Dataset/1243/3.jpg,0
Face_Dataset/659/1.jpg,Face_Dataset/953/1.jpg,0
Face_Dataset/127/0.jpg,Face_Dataset/127/20.jpg,1
Face_Dataset/1189/11.jpg,Face_Dataset/1189/13.jpg,1
Face_Dataset/544/1.jpg,Face_Dataset/1449/5.jpg,0
Face_Dataset/1586/2.jpg,Face_Dataset/984/1.jpg,0
Face_Dataset/117/12.jpg,Face_Dataset/117/20.jpg,1
Face_Dataset/1280/0.jpg,Face_Dataset/1280/21.jpg,1
Face_Dataset/1092/13.jpg,Face_Dataset/1092/14.jpg,1
Face_Dataset/127/15.jpg,Face_Dataset/127/8.jpg,1
Face_Dataset/1071/0.jpg,Face_Dataset/1071/1.jpg,1
Face_Dataset/1113/0.jpg,Face_Dataset/1113/4.jpg,1
Face_Dataset/1208/0.jpg,Face_Dataset/1591/3.jpg,0
Face_Dataset/497/0.jpg,Face_Dataset/1027/2.jpg,0
Face_Dataset/110/24.jpg,Face_Dataset/110/27.jpg,1
Face_Dataset/110/21.jpg,Face_Dataset/110/39.jpg,1
Face_Dataset/1197/1.jpg,Face_Dataset/439/0.jpg,0
Face_Dataset/1638/4.jpg,Face_Dataset/1048/1.jpg,0
Face_Dataset/117/11.jpg,Face_Dataset/117/17.jpg,1
Face_Dataset/921/0.jpg,Face_Dataset/1264/7.jpg,0
Face_Dataset/110/18.jpg,Face_Dataset/110/49.jpg,1
Face_Dataset/1280/3.jpg,Face_Dataset/1280/9.jpg,1
Face_Dataset/925/0.jpg,Face_Dataset/945/0.jpg,0
Face_Dataset/90/3.jpg,Face_Dataset/1238/1.jpg,0
Face_Dataset/741/1.jpg,Face_Dataset/860/2.jpg,0
Face_Dataset/110/36.jpg,Face_Dataset/110/6.jpg,1
Face_Dataset/1098/1.jpg,Face_Dataset/798/1.jpg,0
Face_Dataset/117/29.jpg,Face_Dataset/117/32.jpg,1
Face_Dataset/1191/1.jpg,Face_Dataset/1191/4.jpg,1
Face_Dataset/1215/1.jpg,Face_Dataset/1148/1.jpg,0
Face_Dataset/1202/13.jpg,Face_Dataset/1202/4.jpg,1
Face_Dataset/1191/1.jpg,Face_Dataset/1191/10.jpg,1
Face_Dataset/1334/0.jpg,Face_Dataset/485/0.jpg,0
Face_Dataset/1288/12.jpg,Face_Dataset/1288/9.jpg,1
Face_Dataset/1128/4.jpg,Face_Dataset/1128/5.jpg,1
Face_Dataset/856/38.jpg,Face_Dataset/7/1.jpg,0
Face_Dataset/776/9.jpg,Face_Dataset/990/3.jpg,0
Face_Dataset/286/1.jpg,Face_Dataset/340/1.jpg,0
Face_Dataset/1098/4.jpg,Face_Dataset/1098/8.jpg,1
Face_Dataset/154/0.jpg,Face_Dataset/1651/1.jpg,0
Face_Dataset/110/30.jpg,Face_Dataset/110/33.jpg,1
Face_Dataset/973/0.jpg,Face_Dataset/400/2.jpg,0
Face_Dataset/505/1.jpg,Face_Dataset/1325/1.jpg,0
Face_Dataset/110/32.jpg,Face_Dataset/110/40.jpg,1
Face_Dataset/117/2.jpg,Face_Dataset/117/4.jpg,1
Face_Dataset/1216/0.jpg,Face_Dataset/1216/2.jpg,1
Face_Dataset/1189/17.jpg,Face_Dataset/1189/30.jpg,1
Face_Dataset/1198/11.jpg,Face_Dataset/1198/16.jpg,1
Face_Dataset/1298/0.jpg,Face_Dataset/1298/2.jpg,1
Face_Dataset/1176/4.jpg,Face_Dataset/1176/5.jpg,1
Face_Dataset/1189/10.jpg,Face_Dataset/1189/32.jpg,1
Face_Dataset/1161/1.jpg,Face_Dataset/1351/0.jpg,0
Face_Dataset/633/1.jpg,Face_Dataset/698/0.jpg,0
Face_Dataset/1108/13.jpg,Face_Dataset/1108/4.jpg,1
Face_Dataset/1120/2.jpg,Face_Dataset/996/1.jpg,0
Face_Dataset/1176/6.jpg,Face_Dataset/1176/7.jpg,1
Face_Dataset/363/0.jpg,Face_Dataset/1674/1.jpg,0
Face_Dataset/1082/23.jpg,Face_Dataset/1082/5.jpg,1
Face_Dataset/1606/0.jpg,Face_Dataset/574/2.jpg,0
Face_Dataset/1176/18.jpg,Face_Dataset/1491/0.jpg,0
Face_Dataset/1061/2.jpg,Face_Dataset/1061/3.jpg,1
Face_Dataset/752/0.jpg,Face_Dataset/858/4.jpg,0
Face_Dataset/833/10.jpg,Face_Dataset/575/2.jpg,0
Face_Dataset/1556/0.jpg,Face_Dataset/1123/0.jpg,0
Face_Dataset/1082/26.jpg,Face_Dataset/1082/31.jpg,1
Face_Dataset/1189/21.jpg,Face_Dataset/1189/9.jpg,1
Face_Dataset/841/11.jpg,Face_Dataset/1565/2.jpg,0
Face_Dataset/110/1.jpg,Face_Dataset/110/38.jpg,1
Face_Dataset/895/0.jpg,Face_Dataset/1273/1.jpg,0
Face_Dataset/76/0.jpg,Face_Dataset/1548/0.jpg,0
Face_Dataset/127/2.jpg,Face_Dataset/127/9.jpg,1
Face_Dataset/110/13.jpg,Face_Dataset/110/21.jpg,1
Face_Dataset/1607/1.jpg,Face_Dataset/1150/7.jpg,0
Face_Dataset/117/17.jpg,Face_Dataset/117/21.jpg,1
Face_Dataset/1018/2.jpg,Face_Dataset/1018/3.jpg,1
Face_Dataset/110/40.jpg,Face_Dataset/110/5.jpg,1
Face_Dataset/110/22.jpg,Face_Dataset/110/27.jpg,1
Face_Dataset/104/1.jpg,Face_Dataset/104/2.jpg,1
Face_Dataset/1135/2.jpg,Face_Dataset/1135/5.jpg,1
Face_Dataset/1176/20.jpg,Face_Dataset/1176/4.jpg,1
Face_Dataset/173/1.jpg,Face_Dataset/525/0.jpg,0
Face_Dataset/1178/0.jpg,Face_Dataset/915/4.jpg,0
Face_Dataset/117/30.jpg,Face_Dataset/117/6.jpg,1
Face_Dataset/344/1.jpg,Face_Dataset/1662/6.jpg,0
Face_Dataset/878/0.jpg,Face_Dataset/1478/0.jpg,0
Face_Dataset/1231/0.jpg,Face_Dataset/732/3.jpg,0
Face_Dataset/1544/4.jpg,Face_Dataset/964/1.jpg,0
Face_Dataset/1082/0.jpg,Face_Dataset/1082/15.jpg,1
Face_Dataset/1092/1.jpg,Face_Dataset/1092/18.jpg,1
Face_Dataset/110/33.jpg,Face_Dataset/110/9.jpg,1
Face_Dataset/386/3.jpg,Face_Dataset/597/0.jpg,0
Face_Dataset/1189/10.jpg,Face_Dataset/1189/14.jpg,1
Face_Dataset/110/26.jpg,Face_Dataset/110/37.jpg,1
Face_Dataset/368/1.jpg,Face_Dataset/85/2.jpg,0
Face_Dataset/1382/0.jpg,Face_Dataset/1407/30.jpg,0
Face_Dataset/1168/1.jpg,Face_Dataset/1168/6.jpg,1
Face_Dataset/1248/1.jpg,Face_Dataset/17/2.jpg,0
Face_Dataset/1082/2.jpg,Face_Dataset/1082/32.jpg,1
Face_Dataset/110/30.jpg,Face_Dataset/110/41.jpg,1
Face_Dataset/110/24.jpg,Face_Dataset/110/37.jpg,1
Face_Dataset/1151/7.jpg,Face_Dataset/1151/8.jpg,1
Face_Dataset/110/20.jpg,Face_Dataset/110/32.jpg,1
Face_Dataset/1115/1.jpg,Face_Dataset/755/2.jpg,0
Face_Dataset/117/23.jpg,Face_Dataset/117/41.jpg,1
Face_Dataset/110/15.jpg,Face_Dataset/110/30.jpg,1
Face_Dataset/1043/4.jpg,Face_Dataset/1043/7.jpg,1
Face_Dataset/1155/1.jpg,Face_Dataset/1617/1.jpg,0
Face_Dataset/1571/8.jpg,Face_Dataset/257/0.jpg,0
Face_Dataset/1424/0.jpg,Face_Dataset/624/4.jpg,0
Face_Dataset/1152/13.jpg,Face_Dataset/1152/3.jpg,1
Face_Dataset/117/19.jpg,Face_Dataset/117/8.jpg,1
Face_Dataset/110/13.jpg,Face_Dataset/110/34.jpg,1
Face_Dataset/1270/0.jpg,Face_Dataset/1270/7.jpg,1
Face_Dataset/1146/2.jpg,Face_Dataset/1146/3.jpg,1
Face_Dataset/1529/4.jpg,Face_Dataset/749/0.jpg,0
Face_Dataset/110/19.jpg,Face_Dataset/110/41.jpg,1
Face_Dataset/1280/11.jpg,Face_Dataset/1280/9.jpg,1
Face_Dataset/1003/0.jpg,Face_Dataset/1270/11.jpg,0
Face_Dataset/1150/3.jpg,Face_Dataset/900/3.jpg,0
Face_Dataset/1024/0.jpg,Face_Dataset/1024/7.jpg,1
Face_Dataset/1187/3.jpg,Face_Dataset/30/1.jpg,0
Face_Dataset/1082/20.jpg,Face_Dataset/1082/9.jpg,1
Face_Dataset/110/13.jpg,Face_Dataset/110/14.jpg,1
Face_Dataset/1007/1.jpg,Face_Dataset/1007/6.jpg,1
Face_Dataset/391/1.jpg,Face_Dataset/1542/1.jpg,0
Face_Dataset/117/11.jpg,Face_Dataset/117/21.jpg,1
Face_Dataset/233/1.jpg,Face_Dataset/13/0.jpg,0
Face_Dataset/1256/6.jpg,Face_Dataset/150/0.jpg,0
Face_Dataset/1088/2.jpg,Face_Dataset/1088/3.jpg,1
Face_Dataset/530/0.jpg,Face_Dataset/535/1.jpg,0
Face_Dataset/1082/15.jpg,Face_Dataset/1082/21.jpg,1
Face_Dataset/36/0.jpg,Face_Dataset/975/1.jpg,0
Face_Dataset/117/13.jpg,Face_Dataset/117/34.jpg,1
Face_Dataset/1082/27.jpg,Face_Dataset/1082/7.jpg,1
Face_Dataset/1606/1.jpg,Face_Dataset/1666/2.jpg,0
Face_Dataset/1043/0.jpg,Face_Dataset/1043/9.jpg,1
Face_Dataset/1552/1.jpg,Face_Dataset/336/0.jpg,0
Face_Dataset/1483/0.jpg,Face_Dataset/1321/1.jpg,0
Face_Dataset/1163/0.jpg,Face_Dataset/1163/1.jpg,1
Face_Dataset/127/6.jpg,Face_Dataset/127/8.jpg,1
Face_Dataset/1239/1.jpg,Face_Dataset/702/1.jpg,0
Face_Dataset/1246/0.jpg,Face_Dataset/1246/3.jpg,1
Face_Dataset/1092/0.jpg,Face_Dataset/1092/16.jpg,1
Face_Dataset/110/29.jpg,Face_Dataset/110/49.jpg,1
Face_Dataset/1082/14.jpg,Face_Dataset/1082/19.jpg,1
Face_Dataset/1579/0.jpg,Face_Dataset/819/0.jpg,0
Face_Dataset/486/2.jpg,Face_Dataset/742/0.jpg,0
Face_Dataset/96/1.jpg,Face_Dataset/293/0.jpg,0
Face_Dataset/1026/0.jpg,Face_Dataset/1642/1.jpg,0
Face_Dataset/1360/0.jpg,Face_Dataset/1619/0.jpg,0
Face_Dataset/726/1.jpg,Face_Dataset/237/2.jpg,0
Face_Dataset/1261/3.jpg,Face_Dataset/1032/1.jpg,0
Face_Dataset/970/1.jpg,Face_Dataset/474/0.jpg,0
Face_Dataset/199/0.jpg,Face_Dataset/1022/0.jpg,0
Face_Dataset/1179/0.jpg,Face_Dataset/1566/1.jpg,0
Face_Dataset/1308/10.jpg,Face_Dataset/1308/5.jpg,1
Face_Dataset/127/14.jpg,Face_Dataset/127/5.jpg,1
Face_Dataset/1082/20.jpg,Face_Dataset/1082/26.jpg,1
Face_Dataset/117/5.jpg,Face_Dataset/117/8.jpg,1
Face_Dataset/1459/0.jpg,Face_Dataset/957/1.jpg,0
Face_Dataset/148/1.jpg,Face_Dataset/31/1.jpg,0
Face_Dataset/1307/0.jpg,Face_Dataset/1307/2.jpg,1
Face_Dataset/110/30.jpg,Face_Dataset/110/8.jpg,1
Face_Dataset/302/2.jpg,Face_Dataset/321/0.jpg,0
Face_Dataset/1082/17.jpg,Face_Dataset/1082/9.jpg,1
Face_Dataset/1058/0.jpg,Face_Dataset/292/1.jpg,0
Face_Dataset/1301/0.jpg,Face_Dataset/1301/2.jpg,1
Face_Dataset/1247/4.jpg,Face_Dataset/357/2.jpg,0
Face_Dataset/1256/1.jpg,Face_Dataset/1256/4.jpg,1
Face_Dataset/1082/16.jpg,Face_Dataset/1082/29.jpg,1
Face_Dataset/110/30.jpg,Face_Dataset/110/36.jpg,1
Face_Dataset/1290/0.jpg,Face_Dataset/1290/1.jpg,1
Face_Dataset/28/1.jpg,Face_Dataset/1352/0.jpg,0
Face_Dataset/1324/1.jpg,Face_Dataset/70/9.jpg,0
Face_Dataset/1255/0.jpg,Face_Dataset/103/3.jpg,0
Face_Dataset/1325/0.jpg,Face_Dataset/560/0.jpg,0
Face_Dataset/417/2.jpg,Face_Dataset/749/2.jpg,0
Face_Dataset/560/2.jpg,Face_Dataset/685/0.jpg,0
Face_Dataset/110/27.jpg,Face_Dataset/110/31.jpg,1
Face_Dataset/729/1.jpg,Face_Dataset/1563/1.jpg,0
Face_Dataset/1280/19.jpg,Face_Dataset/1280/8.jpg,1
Face_Dataset/1189/15.jpg,Face_Dataset/1189/18.jpg,1
Face_Dataset/1025/3.jpg,Face_Dataset/1025/4.jpg,1
Face_Dataset/561/0.jpg,Face_Dataset/420/1.jpg,0
Face_Dataset/1224/1.jpg,Face_Dataset/1224/4.jpg,1
Face_Dataset/1121/1.jpg,Face_Dataset/1531/10.jpg,0
Face_Dataset/1116/1.jpg,Face_Dataset/1116/4.jpg,1
Face_Dataset/1308/4.jpg,Face_Dataset/1308/6.jpg,1
Face_Dataset/117/20.jpg,Face_Dataset/117/40.jpg,1
Face_Dataset/1002/0.jpg,Face_Dataset/1002/1.jpg,1
Face_Dataset/785/2.jpg,Face_Dataset/384/0.jpg,0
Face_Dataset/1324/1.jpg,Face_Dataset/1051/1.jpg,0
Face_Dataset/833/16.jpg,Face_Dataset/1143/0.jpg,0
Face_Dataset/1288/11.jpg,Face_Dataset/1288/3.jpg,1
Face_Dataset/1106/1.jpg,Face_Dataset/1106/4.jpg,1
Face_Dataset/747/0.jpg,Face_Dataset/1149/1.jpg,0
Face_Dataset/1387/4.jpg,Face_Dataset/108/0.jpg,0
Face_Dataset/380/0.jpg,Face_Dataset/590/0.jpg,0
Face_Dataset/1253/1.jpg,Face_Dataset/1253/3.jpg,1
Face_Dataset/1128/2.jpg,Face_Dataset/1369/1.jpg,0
Face_Dataset/117/24.jpg,Face_Dataset/117/39.jpg,1
Face_Dataset/1006/13.jpg,Face_Dataset/1006/5.jpg,1
Face_Dataset/1247/2.jpg,Face_Dataset/1247/4.jpg,1
Face_Dataset/1425/0.jpg,Face_Dataset/475/17.jpg,0
Face_Dataset/912/1.jpg,Face_Dataset/1355/0.jpg,0
Face_Dataset/1416/1.jpg,Face_Dataset/965/1.jpg,0
Face_Dataset/1193/0.jpg,Face_Dataset/1193/1.jpg,1
Face_Dataset/1092/17.jpg,Face_Dataset/1092/4.jpg,1
Face_Dataset/516/0.jpg,Face_Dataset/1391/2.jpg,0
Face_Dataset/796/0.jpg,Face_Dataset/838/1.jpg,0
Face_Dataset/117/10.jpg,Face_Dataset/117/7.jpg,1
Face_Dataset/770/1.jpg,Face_Dataset/1376/2.jpg,0
Face_Dataset/1286/0.jpg,Face_Dataset/511/0.jpg,0
Face_Dataset/1128/1.jpg,Face_Dataset/1128/2.jpg,1
Face_Dataset/1152/7.jpg,Face_Dataset/1152/9.jpg,1
Face_Dataset/1523/0.jpg,Face_Dataset/1088/3.jpg,0
Face_Dataset/943/0.jpg,Face_Dataset/1384/1.jpg,0
Face_Dataset/1463/1.jpg,Face_Dataset/210/2.jpg,0
Face_Dataset/430/2.jpg,Face_Dataset/1427/0.jpg,0
Face_Dataset/1092/16.jpg,Face_Dataset/1092/9.jpg,1
Face_Dataset/372/1.jpg,Face_Dataset/1457/0.jpg,0
Face_Dataset/1217/0.jpg,Face_Dataset/1217/5.jpg,1
Face_Dataset/1209/1.jpg,Face_Dataset/861/0.jpg,0
Face_Dataset/1131/0.jpg,Face_Dataset/1131/2.jpg,1
Face_Dataset/1176/5.jpg,Face_Dataset/1176/7.jpg,1
Face_Dataset/117/14.jpg,Face_Dataset/117/5.jpg,1
Face_Dataset/611/0.jpg,Face_Dataset/1676/1.jpg,0
Face_Dataset/111/2.jpg,Face_Dataset/1441/1.jpg,0
Face_Dataset/1280/1.jpg,Face_Dataset/1280/5.jpg,1
Face_Dataset/110/1.jpg,Face_Dataset/110/43.jpg,1
Face_Dataset/1189/14.jpg,Face_Dataset/1189/23.jpg,1
Face_Dataset/1007/17.jpg,Face_Dataset/1007/2.jpg,1
Face_Dataset/117/22.jpg,Face_Dataset/117/30.jpg,1
Face_Dataset/1007/25.jpg,Face_Dataset/1007/8.jpg,1
Face_Dataset/1217/4.jpg,Face_Dataset/1217/6.jpg,1
Face_Dataset/909/0.jpg,Face_Dataset/1198/2.jpg,0
Face_Dataset/535/1.jpg,Face_Dataset/799/1.jpg,0
Face_Dataset/1007/18.jpg,Face_Dataset/1007/24.jpg,1
Face_Dataset/1082/7.jpg,Face_Dataset/1082/9.jpg,1
Face_Dataset/651/0.jpg,Face_Dataset/155/0.jpg,0
Face_Dataset/592/1.jpg,Face_Dataset/863/3.jpg,0
Face_Dataset/1098/2.jpg,Face_Dataset/1098/5.jpg,1
Face_Dataset/1672/0.jpg,Face_Dataset/1409/1.jpg,0
Face_Dataset/1270/17.jpg,Face_Dataset/1270/7.jpg,1
Face_Dataset/98/2.jpg,Face_Dataset/1644/1.jpg,0
Face_Dataset/1307/2.jpg,Face_Dataset/602/2.jpg,0
Face_Dataset/1092/14.jpg,Face_Dataset/1092/2.jpg,1
Face_Dataset/1189/22.jpg,Face_Dataset/1189/29.jpg,1
Face_Dataset/127/16.jpg,Face_Dataset/127/18.jpg,1
Face_Dataset/1280/19.jpg,Face_Dataset/1280/21.jpg,1
Face_Dataset/1246/11.jpg,Face_Dataset/1246/16.jpg,1
Face_Dataset/1189/1.jpg,Face_Dataset/1189/9.jpg,1
Face_Dataset/1189/32.jpg,Face_Dataset/1189/7.jpg,1
Face_Dataset/463/1.jpg,Face_Dataset/1304/0.jpg,0
Face_Dataset/1198/15.jpg,Face_Dataset/1198/2.jpg,1
Face_Dataset/1108/0.jpg,Face_Dataset/1108/2.jpg,1
Face_Dataset/1651/0.jpg,Face_Dataset/412/0.jpg,0
Face_Dataset/1624/0.jpg,Face_Dataset/1148/0.jpg,0
Face_Dataset/1282/1.jpg,Face_Dataset/1394/1.jpg,0
Face_Dataset/90/1.jpg,Face_Dataset/1482/1.jpg,0
Face_Dataset/1414/0.jpg,Face_Dataset/1004/1.jpg,0
Face_Dataset/1467/48.jpg,Face_Dataset/149/3.jpg,0
Face_Dataset/1327/3.jpg,Face_Dataset/1027/2.jpg,0
Face_Dataset/1082/2.jpg,Face_Dataset/1082/22.jpg,1
Face_Dataset/1127/0.jpg,Face_Dataset/1127/5.jpg,1
Face_Dataset/162/0.jpg,Face_Dataset/1179/1.jpg,0
Face_Dataset/109/0.jpg,Face_Dataset/109/3.jpg,1
Face_Dataset/1082/16.jpg,Face_Dataset/1082/18.jpg,1
Face_Dataset/906/0.jpg,Face_Dataset/911/1.jpg,0
Face_Dataset/110/29.jpg,Face_Dataset/110/4.jpg,1
Face_Dataset/275/0.jpg,Face_Dataset/368/1.jpg,0
Face_Dataset/110/26.jpg,Face_Dataset/110/31.jpg,1
Face_Dataset/741/0.jpg,Face_Dataset/1589/0.jpg,0
Face_Dataset/300/3.jpg,Face_Dataset/922/1.jpg,0
Face_Dataset/1582/0.jpg,Face_Dataset/856/27.jpg,0
Face_Dataset/110/0.jpg,Face_Dataset/110/48.jpg,1
Face_Dataset/1288/14.jpg,Face_Dataset/1288/3.jpg,1
Face_Dataset/110/30.jpg,Face_Dataset/110/39.jpg,1
Face_Dataset/110/0.jpg,Face_Dataset/110/44.jpg,1
Face_Dataset/1280/13.jpg,Face_Dataset/1280/15.jpg,1
Face_Dataset/117/16.jpg,Face_Dataset/117/4.jpg,1
Face_Dataset/1092/14.jpg,Face_Dataset/1092/16.jpg,1
Face_Dataset/1176/12.jpg,Face_Dataset/1176/6.jpg,1
Face_Dataset/101/0.jpg,Face_Dataset/1566/0.jpg,0
Face_Dataset/1198/17.jpg,Face_Dataset/1198/9.jpg,1
Face_Dataset/1087/0.jpg,Face_Dataset/175/1.jpg,0
Face_Dataset/204/0.jpg,Face_Dataset/253/0.jpg,0
Face_Dataset/1247/5.jpg,Face_Dataset/1247/7.jpg,1
Face_Dataset/20/1.jpg,Face_Dataset/364/3.jpg,0
Face_Dataset/868/7.jpg,Face_Dataset/197/1.jpg,0
Face_Dataset/156/0.jpg,Face_Dataset/596/0.jpg,0
Face_Dataset/1082/15.jpg,Face_Dataset/1082/20.jpg,1
Face_Dataset/586/0.jpg,Face_Dataset/774/1.jpg,0
Face_Dataset/1523/0.jpg,Face_Dataset/81/1.jpg,0
Face_Dataset/1152/12.jpg,Face_Dataset/1152/13.jpg,1
Face_Dataset/110/16.jpg,Face_Dataset/110/6.jpg,1
Face_Dataset/1418/1.jpg,Face_Dataset/443/1.jpg,0
Face_Dataset/916/2.jpg,Face_Dataset/1364/1.jpg,0
Face_Dataset/1315/0.jpg,Face_Dataset/1315/4.jpg,1
Face_Dataset/216/0.jpg,Face_Dataset/1043/0.jpg,0
Face_Dataset/655/9.jpg,Face_Dataset/478/1.jpg,0
Face_Dataset/1205/4.jpg,Face_Dataset/1205/6.jpg,1
Face_Dataset/117/35.jpg,Face_Dataset/117/7.jpg,1
Face_Dataset/1297/1.jpg,Face_Dataset/1297/4.jpg,1
Face_Dataset/1082/12.jpg,Face_Dataset/1082/20.jpg,1
Face_Dataset/471/0.jpg,Face_Dataset/951/1.jpg,0
Face_Dataset/704/1.jpg,Face_Dataset/6/11.jpg,0
Face_Dataset/1005/0.jpg,Face_Dataset/1558/2.jpg,0
Face_Dataset/504/0.jpg,Face_Dataset/522/1.jpg,0
Face_Dataset/1098/4.jpg,Face_Dataset/1098/6.jpg,1
Face_Dataset/1331/1.jpg,Face_Dataset/1308/0.jpg,0
Face_Dataset/127/12.jpg,Face_Dataset/127/15.jpg,1
Face_Dataset/1202/14.jpg,Face_Dataset/445/1.jpg,0
Face_Dataset/570/0.jpg,Face_Dataset/492/0.jpg,0
Face_Dataset/1082/28.jpg,Face_Dataset/1082/3.jpg,1
Face_Dataset/1373/2.jpg,Face_Dataset/285/1.jpg,0
Face_Dataset/241/1.jpg,Face_Dataset/816/1.jpg,0
Face_Dataset/1170/2.jpg,Face_Dataset/1170/7.jpg,1
Face_Dataset/110/38.jpg,Face_Dataset/110/41.jpg,1
Face_Dataset/186/0.jpg,Face_Dataset/341/2.jpg,0
Face_Dataset/966/0.jpg,Face_Dataset/648/1.jpg,0
Face_Dataset/275/0.jpg,Face_Dataset/1649/1.jpg,0
Face_Dataset/183/6.jpg,Face_Dataset/55/1.jpg,0
Face_Dataset/1082/17.jpg,Face_Dataset/1082/6.jpg,1
Face_Dataset/117/13.jpg,Face_Dataset/117/35.jpg,1
Face_Dataset/110/20.jpg,Face_Dataset/110/37.jpg,1
Face_Dataset/1176/10.jpg,Face_Dataset/1176/18.jpg,1
Face_Dataset/1288/11.jpg,Face_Dataset/1288/12.jpg,1
Face_Dataset/858/6.jpg,Face_Dataset/459/0.jpg,0
Face_Dataset/917/1.jpg,Face_Dataset/987/0.jpg,0
Face_Dataset/1189/10.jpg,Face_Dataset/1189/2.jpg,1
Face_Dataset/714/1.jpg,Face_Dataset/837/0.jpg,0
Face_Dataset/1108/1.jpg,Face_Dataset/1108/6.jpg,1
Face_Dataset/1463/1.jpg,Face_Dataset/843/0.jpg,0
Face_Dataset/1006/10.jpg,Face_Dataset/1006/11.jpg,1
Face_Dataset/993/0.jpg,Face_Dataset/34/0.jpg,0
Face_Dataset/653/0.jpg,Face_Dataset/456/0.jpg,0
Face_Dataset/870/2.jpg,Face_Dataset/1530/1.jpg,0
Face_Dataset/797/1.jpg,Face_Dataset/590/1.jpg,0
Face_Dataset/117/19.jpg,Face_Dataset/117/33.jpg,1
Face_Dataset/1135/9.jpg,Face_Dataset/243/3.jpg,0
Face_Dataset/1092/19.jpg,Face_Dataset/1092/8.jpg,1
Face_Dataset/887/0.jpg,Face_Dataset/193/3.jpg,0
Face_Dataset/1181/1.jpg,Face_Dataset/1181/2.jpg,1
Face_Dataset/733/1.jpg,Face_Dataset/1618/2.jpg,0
Face_Dataset/1484/4.jpg,Face_Dataset/1417/1.jpg,0
Face_Dataset/1316/3.jpg,Face_Dataset/1316/4.jpg,1
Face_Dataset/1082/29.jpg,Face_Dataset/1082/9.jpg,1
Face_Dataset/1082/21.jpg,Face_Dataset/1082/4.jpg,1
Face_Dataset/716/2.jpg,Face_Dataset/549/2.jpg,0
Face_Dataset/646/1.jpg,Face_Dataset/1677/1.jpg,0
